Datetime,Open,High,Low,Close,Volume,wap,barCount,EMA009,EMA020,EMA040,EMA050,EMA150,EMA200,low60,high60
2023-11-13 09:20:25,185.57,185.57,185.57,185.57,0,185.57,0,185.5830015252635,185.5947309301112,185.6044079866951,185.6071473238754,185.628416673441,185.638864714703,185.57,185.63
2023-11-13 09:20:30,185.57,185.57,185.57,185.57,0,185.57,0,185.5804012202108,185.5923756034339,185.6027295483197,185.6056905660764,185.627642942667,185.6381794936612,185.57,185.63
2023-11-13 09:20:35,185.57,185.57,185.57,185.57,0,185.57,0,185.5783209761686,185.590244593583,185.6011329849871,185.6042909360341,185.6268794599827,185.6375010907392,185.57,185.63
2023-11-13 09:20:40,185.57,185.57,185.57,185.57,0,185.57,0,185.5766567809349,185.5883165370513,185.5996143027926,185.6029461934446,185.6261260896518,185.636829438095,185.57,185.63
2023-11-13 09:20:45,185.57,185.57,185.57,185.57,0,185.57,0,185.5753254247479,185.5865721049512,185.5981697026563,185.6016541858585,185.6253826977359,185.6361644685618,185.57,185.63
2023-11-13 09:20:50,185.56,185.6,185.56,185.6,912,185.587,5,185.5802603397984,185.5878509520987,185.5982589854536,185.6015893158249,185.6250465030639,185.6358046231035,185.56,185.63
2023-11-13 09:20:55,185.6,185.6,185.6,185.6,0,185.6,0,185.5842082718387,185.5890080042797,185.5983439129924,185.6015269897141,185.6247147613015,185.635448358197,185.56,185.63
2023-11-13 09:21:00,185.6,185.6,185.6,185.6,0,185.6,0,185.587366617471,185.590054861015,185.5984246977245,185.6014671077645,185.6243874134697,185.6350956382149,185.56,185.63
2023-11-13 09:21:05,185.6,185.6,185.6,185.6,0,185.6,0,185.5898932939768,185.5910020171088,185.598501541738,185.6014095741267,185.6240644013708,185.6347464278844,185.56,185.63
2023-11-13 09:21:10,185.6,185.6,185.6,185.6,0,185.6,0,185.5919146351815,185.5918589678604,185.5985746372629,185.60135429671,185.6237456675778,185.6344006922836,185.56,185.63
2023-11-13 09:21:15,185.6,185.6,185.6,185.6,0,185.6,0,185.5935317081452,185.5926343042546,185.5986441671525,185.6013011870351,185.6234311554245,185.634058396838,185.56,185.63
2023-11-13 09:21:20,185.6,185.6,185.6,185.6,0,185.6,0,185.5948253665161,185.5933357990875,185.5987103053402,185.6012501600925,185.6231208089951,185.6337195073172,185.56,185.63
2023-11-13 09:21:25,185.6,185.6,185.6,185.6,0,185.6,0,185.5958602932129,185.5939704848887,185.5987732172749,185.6012011342066,185.6228145731143,185.6333839898314,185.56,185.63
2023-11-13 09:21:30,185.6,185.6,185.6,185.6,0,185.6,0,185.5966882345703,185.5945447244231,185.5988330603346,185.6011540309044,185.622512393338,185.6330518108281,185.56,185.63
2023-11-13 09:21:35,185.6,185.6,185.6,185.6,242,185.6,1,185.5973505876563,185.595064274478,185.5988899842208,185.6011087747905,185.6222142159428,185.6327229370885,185.56,185.63
2023-11-13 09:21:40,185.6,185.6,185.6,185.6,450,185.6,1,185.597880470125,185.5955343435754,185.5989441313319,185.6010652934262,185.6219199879171,185.6323973357245,185.56,185.63
2023-11-13 09:21:45,185.6,185.6,185.6,185.6,0,185.6,0,185.5983043761,185.5959596441872,185.5989956371206,185.6010235172134,185.6216296569513,185.632074974175,185.56,185.63
2023-11-13 09:21:50,185.6,185.6,185.6,185.6,0,185.6,0,185.59864350088,185.5963444399789,185.5990446304318,185.6009833792835,185.6213431714288,185.6317558202031,185.56,185.63
2023-11-13 09:21:55,185.6,185.6,185.6,185.6,0,185.6,0,185.598914800704,185.5966925885523,185.5990912338254,185.60094481539,185.6210604804165,185.6314398418926,185.56,185.63
2023-11-13 09:22:00,185.62,185.64,185.62,185.64,500,185.636,5,185.6071318405632,185.6008171039283,185.6010867833949,185.6024763912571,185.6213113349806,185.6315250175952,185.56,185.64
2023-11-13 09:22:05,185.64,185.64,185.64,185.64,0,185.64,0,185.6137054724506,185.6045488083161,185.602984989083,185.6039479053254,185.6215588669676,185.6316093457783,185.56,185.64
2023-11-13 09:22:10,185.66,185.66,185.66,185.66,150,185.66,1,185.6229643779605,185.6098298741907,185.6057662091277,185.6061460266852,185.6220680210475,185.6318918398501,185.56,185.66
2023-11-13 09:22:15,185.66,185.66,185.66,185.66,0,185.66,0,185.6303715023684,185.6146079814106,185.6084117599019,185.6082579472074,185.6225704313647,185.6321715230357,185.56,185.66
2023-11-13 09:22:20,185.66,185.66,185.66,185.66,0,185.66,0,185.6362972018947,185.6189310308001,185.6109282594189,185.6102870473169,185.6230661872407,185.632448423304,185.56,185.66
2023-11-13 09:22:25,185.66,185.66,185.66,185.66,0,185.66,0,185.6410377615158,185.6228423612001,185.6133220028619,185.6122365748731,185.6235553768136,185.6327225683458,185.56,185.66
2023-11-13 09:22:30,185.66,185.66,185.66,185.66,0,185.66,0,185.6448302092126,185.626381183943,185.6155989783321,185.6141096503683,185.6240380870545,185.6329939855762,185.56,185.66
2023-11-13 09:22:35,185.66,185.66,185.66,185.66,0,185.66,0,185.6478641673701,185.6295829759484,185.6177648818281,185.6159092719225,185.6245144037823,185.6332627021376,185.56,185.66
2023-11-13 09:22:40,185.66,185.66,185.66,185.66,0,185.66,0,185.6502913338961,185.6324798353818,185.619825131495,185.6176383200824,185.6249844116792,185.6335287449024,185.56,185.66
2023-11-13 09:22:45,185.66,185.66,185.66,185.66,0,185.66,0,185.6522330671169,185.6351008034407,185.6217848811782,185.6192995624321,185.6254481943059,185.6337921404755,185.56,185.66
2023-11-13 09:22:50,185.66,185.66,185.66,185.66,0,185.66,0,185.6537864536935,185.637472155494,185.6236490333158,185.620895658023,185.6259058341165,185.6340529151972,185.56,185.66
2023-11-13 09:22:55,185.66,185.66,185.66,185.66,0,185.66,0,185.6550291629548,185.6396176644946,185.6254222512028,185.62242916163,185.6263574124725,185.6343110951455,185.56,185.66
2023-11-13 09:23:00,185.66,185.66,185.66,185.66,0,185.66,0,185.6560233303639,185.6415588393046,185.6271089706564,185.6239025278406,185.6268030096583,185.6345667061391,185.56,185.66
2023-11-13 09:23:05,185.66,185.66,185.66,185.66,0,185.66,0,185.6568186642911,185.6433151403232,185.6287134111122,185.6253181149841,185.6272427048946,185.6348197737397,185.56,185.66
2023-11-13 09:23:10,185.66,185.66,185.66,185.66,0,185.66,0,185.6574549314329,185.6449041745781,185.6302395861799,185.6266781889063,185.627676576353,185.6350703232547,185.56,185.66
2023-11-13 09:23:15,185.66,185.66,185.66,185.66,0,185.66,0,185.6579639451463,185.6463418722374,185.6316913136833,185.6279849265962,185.6281047011695,185.6353183797397,185.56,185.66
2023-11-13 09:23:20,185.64,185.64,185.64,185.64,769,185.64,3,185.6543711561171,185.6457378844052,185.6320966154548,185.6284561059454,185.6282622547964,185.6353649630259,185.56,185.66
2023-11-13 09:23:25,185.64,185.64,185.64,185.64,0,185.64,0,185.6514969248936,185.6451914192238,185.6324821464083,185.628908807673,185.6284177216203,185.6354110827968,185.56,185.66
2023-11-13 09:23:30,185.64,185.64,185.64,185.64,0,185.64,0,185.649197539915,185.6446969983454,185.6328488709737,185.6293437563918,185.6285711292809,185.6354567436645,185.56,185.66
2023-11-13 09:23:35,185.64,185.64,185.64,185.64,0,185.64,0,185.647358031932,185.6442496651696,185.633197706536,185.629761648298,185.6287225050521,185.6355019501952,185.56,185.66
2023-11-13 09:23:40,185.64,185.64,185.64,185.64,100,185.64,1,185.6458864255456,185.6438449351535,185.6335295257293,185.6301631522863,185.6288718758461,185.6355467069097,185.56,185.66
2023-11-13 09:23:45,185.64,185.64,185.64,185.64,0,185.64,0,185.6447091404365,185.6434787508531,185.6338451586206,185.6305489110202,185.629019268219,185.6355910182837,185.56,185.66
2023-11-13 09:23:50,185.64,185.64,185.64,185.64,0,185.64,0,185.6437673123492,185.6431474412481,185.6341453947854,185.6309195419605,185.629164708375,185.6356348887486,185.56,185.66
2023-11-13 09:23:55,185.64,185.64,185.64,185.64,0,185.64,0,185.6430138498794,185.6428476849387,185.6344309852837,185.6312756383543,185.6293082221714,185.6356783226914,185.56,185.66
2023-11-13 09:24:00,185.64,185.64,185.64,185.64,0,185.64,0,185.6424110799035,185.6425764768493,185.6347026445382,185.6316177701835,185.6294498351228,185.6357213244557,185.56,185.66
2023-11-13 09:24:05,185.64,185.64,185.64,185.64,183,185.64,1,185.6419288639228,185.6423310981018,185.6349610521217,185.6319464850783,185.6295895724059,185.6357638983417,185.56,185.66
2023-11-13 09:24:10,185.64,185.64,185.64,185.64,0,185.64,0,185.6415430911383,185.6421090887588,185.6352068544572,185.6322623091929,185.6297274588641,185.635806048607,185.56,185.66
2023-11-13 09:24:15,185.64,185.64,185.64,185.64,0,185.64,0,185.6412344729106,185.6419082231627,185.6354406664349,185.6325657480481,185.6298635190116,185.6358477794666,185.56,185.66
2023-11-13 09:24:20,185.64,185.64,185.64,185.64,0,185.64,0,185.6409875783285,185.6417264876234,185.6356630729503,185.6328572873403,185.6299977770379,185.6358890950938,185.56,185.66
2023-11-13 09:24:25,185.64,185.64,185.64,185.64,0,185.64,0,185.6407900626628,185.6415620602307,185.6358746303673,185.6331373937191,185.6301302568123,185.6359299996202,185.56,185.66
2023-11-13 09:24:30,185.62,185.62,185.62,185.62,100,185.62,1,185.6366320501302,185.639508530685,185.6351002581543,185.6326222018086,185.6299960812254,185.6357714921614,185.56,185.66
2023-11-13 09:24:35,185.62,185.62,185.62,185.62,0,185.62,0,185.6333056401042,185.6376505753816,185.6343636601955,185.6321272135024,185.6298636827985,185.6356145618911,185.56,185.66
2023-11-13 09:24:40,185.6,185.6,185.6,185.6,411,185.6,2,185.6266445120834,185.6340648062977,185.6326873840884,185.6308673227768,185.629468137331,185.635260188141,185.56,185.66
2023-11-13 09:24:45,185.62,185.62,185.62,185.62,428,185.62,3,185.6253156096667,185.632725300936,185.6320684873036,185.6304411532561,185.6293427315386,185.6351083454729,185.56,185.66
2023-11-13 09:24:50,185.62,185.62,185.62,185.62,0,185.62,0,185.6242524877334,185.6315133675135,185.6314797806059,185.6300316962657,185.62921898675,185.6349580136772,185.56,185.66
2023-11-13 09:24:55,185.62,185.62,185.62,185.62,0,185.62,0,185.6234019901867,185.6304168563217,185.6309197913081,185.6296382964121,185.6290968809652,185.6348091777202,185.56,185.66
2023-11-13 09:25:00,185.61,185.61,185.55,185.58,3732,185.592,8,185.6147215921494,185.6256152509578,185.6284358990491,185.6276916965529,185.6284465911511,185.6342638127678,185.55,185.66
2023-11-13 09:25:05,185.58,185.58,185.58,185.58,0,185.58,0,185.6077772737195,185.6212709413427,185.6260731722662,185.6258214339429,185.6278049144472,185.6337238743323,185.55,185.66
2023-11-13 09:25:10,185.58,185.58,185.58,185.58,0,185.58,0,185.6022218189756,185.6173403755006,185.6238257004484,185.6240245149648,185.6271717367723,185.6331893084186,185.55,185.66
2023-11-13 09:25:15,185.55,185.55,185.52,185.52,1125,185.545,3,185.5857774551805,185.6080698635481,185.6187610321338,185.6199451222211,185.6257522435701,185.6320630466433,185.52,185.66
2023-11-13 09:25:20,185.61,185.61,185.6,185.61,600,185.61,2,185.5906219641444,185.6082536860674,185.6183336647127,185.6195551174281,185.6255436045824,185.6318435138408,185.52,185.66
2023-11-13 09:25:25,185.56,185.56,185.52,185.52,404,185.53,3,185.5764975713156,185.5998485731086,185.6135369005803,185.615650995176,185.6241456760449,185.6307306430564,185.52,185.66
2023-11-13 09:25:30,185.52,185.52,185.52,185.52,0,185.52,0,185.5651980570525,185.5922439470982,185.6089741249423,185.6118999757574,185.6227662631172,185.629628845613,185.52,185.66
2023-11-13 09:25:35,185.55,185.55,185.55,185.55,100,185.55,1,185.562158445642,185.5882207140413,185.6060973383597,185.6094725257277,185.6218024715527,185.628836518791,185.52,185.66
2023-11-13 09:25:40,185.55,185.55,185.55,185.55,0,185.55,0,185.5597267565136,185.5845806460374,185.60336088283,185.6071402698168,185.6208514454395,185.6280520758179,185.52,185.66
2023-11-13 09:25:45,185.58,185.58,185.58,185.58,104,185.58,1,185.5637814052109,185.5841443940338,185.60222132757,185.6060759455103,185.6203103666919,185.6275739457103,185.52,185.66
2023-11-13 09:25:50,185.58,185.58,185.58,185.58,0,185.58,0,185.5670251241687,185.5837496898401,185.6011373603714,185.6050533594118,185.6197764545503,185.6271005731162,185.52,185.66
2023-11-13 09:25:55,185.64,185.64,185.64,185.64,262,185.64,2,185.581620099335,185.5891068622363,185.6030330988899,185.6064238159055,185.6200443160795,185.6272289256225,185.52,185.66
2023-11-13 09:26:00,185.64,185.64,185.64,185.64,331,185.64,3,185.593296079468,185.5939538277376,185.6048363623587,185.6077405290072,185.6203086297738,185.6273560009895,185.52,185.66
2023-11-13 09:26:05,185.63,185.64,185.63,185.64,331,185.636,2,185.6026368635744,185.5983391774769,185.6065516617558,185.6090056063011,185.6205694426245,185.6274818119249,185.52,185.66
2023-11-13 09:26:10,185.64,185.64,185.64,185.64,0,185.64,0,185.6101094908595,185.6023068748601,185.6081832880116,185.6102210727207,185.6208268010003,185.6276063710102,185.52,185.66
2023-11-13 09:26:15,185.66,185.66,185.62,185.62,600,185.653,2,185.6120875926876,185.6039919343972,185.6087597129867,185.610604560065,185.6208158499937,185.6275306857266,185.52,185.66
2023-11-13 09:26:20,185.64,185.64,185.64,185.64,200,185.64,2,185.6176700741501,185.6074212739784,185.6102836294264,185.6117573224153,185.6210699446958,185.6276547585054,185.52,185.66
2023-11-13 09:26:25,185.61,185.68,185.61,185.66,690,185.653,5,185.6261360593201,185.6124287716948,185.6127088182348,185.6136491921245,185.6215855745673,185.6279766017044,185.52,185.68
2023-11-13 09:26:30,185.66,185.66,185.66,185.66,0,185.66,0,185.6329088474561,185.6169593648667,185.6150157051502,185.6154668708648,185.6220943749042,185.6282952424834,185.52,185.68
2023-11-13 09:26:35,185.66,185.66,185.66,185.66,0,185.66,0,185.6383270779649,185.6210584729747,185.6172100609965,185.6172132680857,185.6225964361637,185.6286107127075,185.52,185.68
2023-11-13 09:26:40,185.61,185.64,185.61,185.64,295,185.627,2,185.6386616623719,185.6228624279294,185.6183217653382,185.6181068654157,185.622826946943,185.6287240389492,185.52,185.68
2023-11-13 09:26:45,185.6,185.61,185.59,185.61,557,185.601,3,185.6329293298976,185.6216374347933,185.6179158255656,185.6177889491249,185.622657053606,185.6285377301039,185.52,185.68
2023-11-13 09:26:50,185.59,185.59,185.59,185.59,127,185.59,1,185.6243434639181,185.6186243457654,185.616554077977,185.6166991864141,185.6222245098497,185.6281542701029,185.52,185.68
2023-11-13 09:26:55,185.52,185.52,185.52,185.52,200,185.52,1,185.6034747711345,185.6092315509306,185.6118441229538,185.6129070614567,185.6208705428318,185.6270781082114,185.52,185.68
2023-11-13 09:27:00,185.52,185.52,185.52,185.52,0,185.52,0,185.5867798169076,185.6007333079848,185.6073639218341,185.6092636472819,185.6195345091519,185.6260126543983,185.52,185.68
2023-11-13 09:27:05,185.52,185.52,185.52,185.52,0,185.52,0,185.5734238535261,185.5930444215101,185.6031022671104,185.6057631120944,185.6182161712824,185.6249578021158,185.52,185.68
2023-11-13 09:27:10,185.65,185.65,185.65,185.65,149,185.65,1,185.5887390828209,185.5984687623186,185.6053899613977,185.6074978920123,185.6186371491462,185.6252069782141,185.52,185.68
2023-11-13 09:27:15,185.65,185.65,185.65,185.65,0,185.65,0,185.6009912662567,185.6033764992407,185.6075660608417,185.6091646413452,185.6190525511443,185.6254536749483,185.52,185.68
2023-11-13 09:27:20,185.65,185.65,185.65,185.65,1195,185.65,4,185.6107930130053,185.6078168326463,185.6096360090934,185.6107660279591,185.6194624511292,185.6256979169886,185.52,185.68
2023-11-13 09:27:25,185.66,185.66,185.66,185.66,500,185.66,1,185.6206344104043,185.6127866581086,185.6120927891376,185.6126967719607,185.6199993723062,185.6260392312475,185.52,185.68
2023-11-13 09:27:30,185.66,185.66,185.66,185.66,0,185.66,0,185.6285075283234,185.6172831668601,185.6144297262528,185.6145518005113,185.6205291819446,185.6263771493445,185.52,185.68
2023-11-13 09:27:35,185.68,185.68,185.68,185.68,579,185.68,4,185.6388060226587,185.6232561985877,185.6176282761917,185.6171183965697,185.621316874899,185.6269107100476,185.52,185.68
2023-11-13 09:27:40,185.68,185.74,185.68,185.74,400,185.725,4,185.659044818127,185.6343746558651,185.6235976285726,185.6219372829787,185.6228888368208,185.6280359766142,185.52,185.74
2023-11-13 09:27:45,185.74,185.74,185.74,185.74,0,185.74,0,185.6752358545016,185.6444342124494,185.6292757930325,185.6265671934501,185.624439978055,185.6291500464987,185.52,185.74
2023-11-13 09:27:50,185.74,185.74,185.74,185.74,0,185.74,0,185.6881886836013,185.6535357160257,185.6346769738601,185.631015538805,185.6259705743721,185.6302530311106,185.52,185.74
2023-11-13 09:27:55,185.74,185.74,185.74,185.74,0,185.74,0,185.698550946881,185.6617704097375,185.6398146824523,185.635289439244,185.6274808978904,185.6313450407513,185.52,185.74
2023-11-13 09:28:00,185.71,185.71,185.71,185.71,150,185.71,1,185.7008407575048,185.6663637040482,185.643238356479,185.638219265156,185.6285738661302,185.6321276771617,185.52,185.74
2023-11-13 09:28:05,185.71,185.71,185.71,185.71,0,185.71,0,185.7026726060039,185.6705195417579,185.6464950220166,185.6410341959342,185.6296523579695,185.6329025261452,185.52,185.74
2023-11-13 09:28:10,185.71,185.71,185.71,185.71,0,185.71,0,185.7041380848031,185.6742795854,185.6495928258207,185.6437387372701,185.6307165651488,185.6336696651886,185.52,185.74
2023-11-13 09:28:15,185.81,185.85,185.81,185.85,1400,185.841,6,185.7333104678424,185.691014862981,185.6593687855367,185.6518274142399,185.6336209815044,185.6358222058334,185.52,185.85
2023-11-13 09:28:20,185.85,185.85,185.85,185.85,0,185.85,0,185.7566483742739,185.7061563046018,185.6686678691691,185.6595988881913,185.6364869287692,185.6379533281635,185.52,185.85
2023-11-13 09:28:25,185.84,185.84,185.83,185.84,200,185.838,2,185.7733186994191,185.7189033232112,185.6770255340877,185.6666734415956,185.6391824661366,185.6399637428086,185.52,185.85
2023-11-13 09:28:30,185.84,185.84,185.84,185.84,0,185.84,0,185.7866549595353,185.7304363400482,185.6849755080346,185.673470561533,185.6418423010222,185.641954153328,185.52,185.85
2023-11-13 09:28:35,185.84,185.84,185.84,185.84,229,185.84,2,185.7973239676283,185.7408709743293,185.6925376783744,185.6800011277474,185.6444669063067,185.6439247587675,185.52,185.85
2023-11-13 09:28:40,185.85,185.85,185.85,185.85,100,185.85,1,185.8078591741026,185.7512642148694,185.7002187672341,185.6866677501887,185.6471891989384,185.6459752586803,185.52,185.85
2023-11-13 09:28:45,185.86,185.86,185.86,185.86,220,185.86,2,185.8182873392821,185.7616200039294,185.7080129737105,185.6934650933185,185.6500078850452,185.6481048580964,185.52,185.86
2023-11-13 09:28:50,185.86,185.86,185.8,185.8,680,185.822,4,185.8146298714257,185.7652752416504,185.7125001457246,185.6976429327962,185.6519945355744,185.6496162525432,185.52,185.86
2023-11-13 09:28:55,185.86,185.86,185.86,185.86,924,185.86,6,185.8237038971405,185.7742966472075,185.7196952605673,185.7040098766082,185.6547495748383,185.6517096231646,185.52,185.86
2023-11-13 09:29:00,185.86,185.86,185.86,185.86,1576,185.86,1,185.8309631177124,185.782458871283,185.7265393941982,185.710127136349,185.657468123516,185.6537821642277,185.52,185.86
2023-11-13 09:29:05,185.86,185.86,185.86,185.86,0,185.86,0,185.8367704941699,185.7898437406846,185.7330496676519,185.716004503551,185.6601506649264,185.6558340829916,185.52,185.86
2023-11-13 09:29:10,185.86,185.86,185.86,185.86,0,185.86,0,185.841416395336,185.7965252891908,185.7392423667908,185.7216513857647,185.662797675987,185.6578655846533,185.52,185.86
2023-11-13 09:29:15,185.89,185.89,185.87,185.87,200,185.88,2,185.8471331162688,185.8035228806964,185.745620787923,185.7274689784798,185.6655420776295,185.6599763748558,185.52,185.89
2023-11-13 09:29:20,185.87,185.87,185.87,185.87,0,185.87,0,185.851706493015,185.8098540349158,185.7516880665609,185.7330584303041,185.6682501295814,185.6620661621707,185.52,185.89
2023-11-13 09:29:25,185.83,185.83,185.83,185.83,419,185.83,2,185.847365194412,185.8117726982572,185.755508160875,185.7368600604883,185.6703925119711,185.6637371456317,185.52,185.89
2023-11-13 09:29:30,185.85,185.9,185.85,185.9,668,185.881,4,185.8578921555296,185.8201752984232,185.7625565432713,185.743257705175,185.6734336707529,185.6660880198045,185.52,185.9
2023-11-13 09:29:35,185.9,185.9,185.9,185.9,371,185.9,1,185.8663137244237,185.8277776509543,185.7692611021361,185.7494044618348,185.676434549286,185.6684155021945,185.52,185.9
2023-11-13 09:29:40,185.9,185.91,185.9,185.91,1029,185.903,6,185.875050979539,185.8356083508635,185.776126414227,185.7557023260765,185.6795281314147,185.6708193280434,185.52,185.91
2023-11-13 09:29:45,185.91,185.91,185.91,185.91,200,185.91,2,185.8820407836312,185.8426932698289,185.7826568330452,185.76175321525,185.6825807389456,185.673199235227,185.52,185.91
2023-11-13 09:29:50,185.87,185.87,185.87,185.87,100,185.87,1,185.8796326269049,185.8452939107975,185.7869174753357,185.765998187201,185.6850631132642,185.6751574517919,185.52,185.91
2023-11-13 09:29:55,185.89,185.93,185.77,185.77,2532,185.858,12,185.8577061015239,185.8381230621501,185.7860922326363,185.7661551210362,185.6861881051415,185.6761011587393,185.52,185.93
2023-11-13 09:30:00,185.77,185.98,185.68,185.93,584821,185.805,330,185.8721648812192,185.8468732467073,185.7931121237272,185.7725804104074,185.6894174017622,185.6786275153688,185.52,185.98
2023-11-13 09:30:05,185.91,185.95,185.85,185.88,22063,185.908,99,185.8737319049753,185.8500281755923,185.7973505567161,185.7767929433326,185.6919416745865,185.6806312216835,185.52,185.98
2023-11-13 09:30:10,185.86,186.02,185.84,186.0,59339,185.97,211,185.8989855239803,185.8643112064883,185.8072358954129,185.7855461612411,185.6960219173072,185.6838090204727,185.52,186.02
2023-11-13 09:30:15,185.99,186.01,185.94,185.98,17525,185.984,94,185.9151884191842,185.8753291868227,185.8156634127098,185.7931718019767,185.6997832164157,185.6867561943984,185.52,186.02
2023-11-13 09:30:20,185.97,186.03,185.97,186.01,16460,186.013,73,185.9341507353474,185.8881549785539,185.8251432462362,185.8016748685658,185.7038920479864,185.689972550673,185.52,186.03
2023-11-13 09:30:25,185.98,186.01,185.94,185.95,25860,185.982,87,185.9373205882779,185.8940449805964,185.8312338195905,185.8074915403868,185.7071517559601,185.6925598884773,185.52,186.03
2023-11-13 09:30:30,185.98,185.99,185.9,185.91,9904,185.935,59,185.9318564706223,185.8955645062539,185.8350760722934,185.8115114799795,185.7098384876692,185.6947234716765,185.52,186.03
2023-11-13 09:30:35,185.9,185.92,185.85,185.9,28640,185.888,132,185.9254851764979,185.8959869342297,185.8382430931571,185.8149816180195,185.7123571831968,185.6967660241972,185.52,186.03
2023-11-13 09:30:40,185.9,185.93,185.84,185.9,22153,185.893,112,185.9203881411983,185.8963691309697,185.8412556251982,185.8183156722148,185.7148425185187,185.6987882528121,185.52,186.03
2023-11-13 09:30:45,185.9,185.92,185.89,185.9,12203,185.905,59,185.9163105129587,185.8967149280202,185.8441212044568,185.8215189791867,185.7172949354919,185.7007903597493,185.52,186.03
2023-11-13 09:30:50,185.89,185.92,185.87,185.91,6039,185.889,39,185.9150484103669,185.8979801729707,185.8473348042394,185.8249888231402,185.7198473204523,185.702872047712,185.52,186.03
2023-11-13 09:30:55,185.91,185.91,185.85,185.87,15311,185.879,85,185.9060387282935,185.8953153945925,185.8484404235448,185.8267539673308,185.7218360976649,185.7045350124114,185.52,186.03
2023-11-13 09:31:00,185.87,185.91,185.85,185.88,16173,185.869,112,185.9008309826348,185.8938567855837,185.8499799150792,185.8288420470433,185.7239309837885,185.706280932686,185.52,186.03
2023-11-13 09:31:05,185.89,185.91,185.82,185.82,13103,185.86,69,185.8846647861079,185.8868228060043,185.8485174801973,185.8284953001004,185.7252034210893,185.7074124656941,185.52,186.03
2023-11-13 09:31:10,185.8,185.8,185.71,185.72,18472,185.747,92,185.8517318288863,185.8709349197182,185.8422483348218,185.8242405824494,185.7251345016047,185.7075377147917,185.52,186.03
2023-11-13 09:31:15,185.71,185.74,185.67,185.69,13579,185.699,48,185.8193854631091,185.8537030226022,185.8348215867817,185.8189762458828,185.7246691439676,185.7073632101669,185.52,186.03
2023-11-13 09:31:20,185.68,185.69,185.63,185.66,10182,185.668,55,185.7875083704872,185.8352551156877,185.8262937044996,185.8127418832992,185.7238125990143,185.7068919344439,185.52,186.03
2023-11-13 09:31:25,185.65,185.68,185.64,185.66,9856,185.665,56,185.7620066963898,185.8185641522888,185.8181818164753,185.8067520055227,185.7229673990274,185.7064253480315,185.52,186.03
2023-11-13 09:31:30,185.67,185.77,185.66,185.73,14292,185.697,69,185.7556053571118,185.8101294711185,185.8138802644521,185.8037421229532,185.7230605460602,185.7066599216829,185.52,186.03
2023-11-13 09:31:35,185.73,185.75,185.63,185.64,4425,185.676,35,185.7324842856895,185.7939266643453,185.8053983003325,185.7973208632295,185.7219604063773,185.7059966388801,185.52,186.03
2023-11-13 09:31:40,185.63,185.63,185.58,185.58,11848,185.608,81,185.7019874285516,185.7735526963124,185.7944032612918,185.7887984764362,185.7200801360941,185.7047429409808,185.52,186.03
2023-11-13 09:31:45,185.57,185.58,185.52,185.54,6379,185.549,38,185.6695899428413,185.7513095823779,185.7819933461069,185.7790416734387,185.7176949687286,185.7031037077372,185.52,186.03
2023-11-13 09:31:50,185.55,185.59,185.52,185.59,12061,185.551,64,185.6536719542731,185.7359467650086,185.7726278170285,185.7716282744804,185.7160036446395,185.70197829771,185.52,186.03
2023-11-13 09:31:55,185.59,185.75,185.58,185.75,9444,185.655,59,185.6729375634185,185.7372851683411,185.7715240210759,185.7707801068537,185.716453927492,185.7024561255935,185.52,186.03
2023-11-13 09:32:00,185.75,185.78,185.72,185.77,15499,185.751,101,185.6923500507348,185.7404008665944,185.7714496785844,185.770749514428,185.7171631469954,185.7031282039458,185.52,186.03
2023-11-13 09:32:05,185.77,185.88,185.77,185.87,15869,185.841,87,185.7278800405878,185.7527436412044,185.7762570113363,185.7746416903328,185.7191874761743,185.7047886198269,185.52,186.03
2023-11-13 09:32:10,185.88,185.89,185.78,185.79,16165,185.838,63,185.7403040324702,185.7562918658516,185.7769274010272,185.7752439769864,185.7201253903971,185.7056364942565,185.52,186.03
2023-11-13 09:32:15,185.81,185.84,185.79,185.81,16461,185.816,50,185.7542432259762,185.7614069262467,185.7785406985381,185.7766069582811,185.7213157825773,185.7066749370997,185.52,186.03
2023-11-13 09:32:20,185.81,185.81,185.74,185.74,8658,185.771,49,185.751394580781,185.7593681713661,185.776660664463,185.7751713912897,185.7215632556557,185.7070065297654,185.52,186.03
2023-11-13 09:32:25,185.75,185.75,185.7,185.74,8461,185.724,41,185.7491156646248,185.757523583617,185.7748723393673,185.773792121043,185.7218074509451,185.7073348230016,185.52,186.03
2023-11-13 09:32:30,185.74,185.83,185.73,185.79,10188,185.8,67,185.7572925316998,185.7606165756534,185.7756102740323,185.7744277241394,185.7227106635153,185.7081573620762,185.52,186.03
2023-11-13 09:32:35,185.79,185.81,185.76,185.81,11507,185.786,65,185.7678340253599,185.7653197589246,185.7772878216405,185.7758227153496,185.7238668136674,185.7091707216575,185.52,186.03
2023-11-13 09:32:40,185.79,185.83,185.79,185.83,6593,185.806,37,185.7802672202879,185.7714797818842,185.7798591474141,185.7779473147477,185.7252725512348,185.7103730030341,185.52,186.03
2023-11-13 09:32:45,185.83,185.88,185.81,185.82,9570,185.851,54,185.7882137762304,185.776100755038,185.7818172377841,185.7795964396595,185.7265272194303,185.7114638189243,185.52,186.03
2023-11-13 09:32:50,185.81,185.81,185.77,185.79,3598,185.789,26,185.7885710209843,185.7774244926535,185.7822163969166,185.780004422418,185.7273679185107,185.7122452734623,185.52,186.03
